filepath,raw_label,unified_label,source,group_id,split
D:\22_SkinSense_ML\dataset3\images\demodicosis_2097.jpg,demodicosis,Demodicosis,dataset3,722,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2098.jpg,demodicosis,Demodicosis,dataset3,723,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2099.jpg,demodicosis,Demodicosis,dataset3,724,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2100.jpg,demodicosis,Demodicosis,dataset3,724,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2101.jpg,demodicosis,Demodicosis,dataset3,725,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2102.jpg,demodicosis,Demodicosis,dataset3,725,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2103.jpg,demodicosis,Demodicosis,dataset3,725,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2104.jpg,demodicosis,Demodicosis,dataset3,726,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2105.jpg,demodicosis,Demodicosis,dataset3,726,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2106.jpg,demodicosis,Demodicosis,dataset3,727,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2107.jpg,demodicosis,Demodicosis,dataset3,727,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2108.jpg,demodicosis,Demodicosis,dataset3,727,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2109.jpg,demodicosis,Demodicosis,dataset3,728,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2110.jpg,demodicosis,Demodicosis,dataset3,728,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2111.jpg,demodicosis,Demodicosis,dataset3,728,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2112.jpg,demodicosis,Demodicosis,dataset3,728,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2113.jpg,demodicosis,Demodicosis,dataset3,729,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2114.jpg,demodicosis,Demodicosis,dataset3,729,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2115.jpg,demodicosis,Demodicosis,dataset3,729,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2116.jpg,demodicosis,Demodicosis,dataset3,730,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2117.jpg,demodicosis,Demodicosis,dataset3,730,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2118.jpg,demodicosis,Demodicosis,dataset3,730,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2119.jpg,demodicosis,Demodicosis,dataset3,731,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2120.jpg,demodicosis,Demodicosis,dataset3,731,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2121.jpg,demodicosis,Demodicosis,dataset3,731,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2122.jpg,demodicosis,Demodicosis,dataset3,731,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2123.jpg,demodicosis,Demodicosis,dataset3,731,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2124.jpg,demodicosis,Demodicosis,dataset3,732,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2125.jpg,demodicosis,Demodicosis,dataset3,733,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2126.jpg,demodicosis,Demodicosis,dataset3,733,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2127.jpg,demodicosis,Demodicosis,dataset3,734,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2128.jpg,demodicosis,Demodicosis,dataset3,734,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2129.jpg,demodicosis,Demodicosis,dataset3,734,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2130.jpg,demodicosis,Demodicosis,dataset3,735,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2131.jpg,demodicosis,Demodicosis,dataset3,735,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2132.jpg,demodicosis,Demodicosis,dataset3,736,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2133.jpg,demodicosis,Demodicosis,dataset3,736,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2134.jpg,demodicosis,Demodicosis,dataset3,737,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2135.jpg,demodicosis,Demodicosis,dataset3,737,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2136.jpg,demodicosis,Demodicosis,dataset3,737,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2137.jpg,demodicosis,Demodicosis,dataset3,738,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2138.jpg,demodicosis,Demodicosis,dataset3,739,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2139.jpg,demodicosis,Demodicosis,dataset3,739,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2140.jpg,demodicosis,Demodicosis,dataset3,739,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2141.jpg,demodicosis,Demodicosis,dataset3,739,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2142.jpg,demodicosis,Demodicosis,dataset3,740,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2143.jpg,demodicosis,Demodicosis,dataset3,740,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2144.jpg,demodicosis,Demodicosis,dataset3,741,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2145.jpg,demodicosis,Demodicosis,dataset3,741,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2146.jpg,demodicosis,Demodicosis,dataset3,742,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2147.jpg,demodicosis,Demodicosis,dataset3,742,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2148.jpg,demodicosis,Demodicosis,dataset3,743,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2149.jpg,demodicosis,Demodicosis,dataset3,743,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2150.jpg,demodicosis,Demodicosis,dataset3,743,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2151.jpg,demodicosis,Demodicosis,dataset3,744,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2152.jpg,demodicosis,Demodicosis,dataset3,745,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2153.jpg,demodicosis,Demodicosis,dataset3,745,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2154.jpg,demodicosis,Demodicosis,dataset3,745,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2155.jpg,demodicosis,Demodicosis,dataset3,745,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2156.jpg,demodicosis,Demodicosis,dataset3,746,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2157.jpg,demodicosis,Demodicosis,dataset3,746,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2158.jpg,demodicosis,Demodicosis,dataset3,746,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2159.jpg,demodicosis,Demodicosis,dataset3,746,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2160.jpg,demodicosis,Demodicosis,dataset3,747,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2161.jpg,demodicosis,Demodicosis,dataset3,747,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2162.jpg,demodicosis,Demodicosis,dataset3,748,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2163.jpg,demodicosis,Demodicosis,dataset3,749,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2164.jpg,demodicosis,Demodicosis,dataset3,749,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2165.jpg,demodicosis,Demodicosis,dataset3,750,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2166.jpg,demodicosis,Demodicosis,dataset3,751,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2167.jpg,demodicosis,Demodicosis,dataset3,751,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2168.jpg,demodicosis,Demodicosis,dataset3,752,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2169.jpg,demodicosis,Demodicosis,dataset3,753,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2170.jpg,demodicosis,Demodicosis,dataset3,754,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2171.jpg,demodicosis,Demodicosis,dataset3,755,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2172.jpg,demodicosis,Demodicosis,dataset3,755,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2173.jpg,demodicosis,Demodicosis,dataset3,756,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2174.jpg,demodicosis,Demodicosis,dataset3,756,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2175.jpg,demodicosis,Demodicosis,dataset3,756,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2176.jpg,demodicosis,Demodicosis,dataset3,757,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2177.jpg,demodicosis,Demodicosis,dataset3,757,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2178.jpg,demodicosis,Demodicosis,dataset3,758,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2179.jpg,demodicosis,Demodicosis,dataset3,758,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2180.jpg,demodicosis,Demodicosis,dataset3,758,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2181.jpg,demodicosis,Demodicosis,dataset3,759,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2182.jpg,demodicosis,Demodicosis,dataset3,759,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2183.jpg,demodicosis,Demodicosis,dataset3,760,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2184.jpg,demodicosis,Demodicosis,dataset3,760,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2185.jpg,demodicosis,Demodicosis,dataset3,760,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2186.jpg,demodicosis,Demodicosis,dataset3,761,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2187.jpg,demodicosis,Demodicosis,dataset3,762,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2188.jpg,demodicosis,Demodicosis,dataset3,762,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2189.jpg,demodicosis,Demodicosis,dataset3,763,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2190.jpg,demodicosis,Demodicosis,dataset3,763,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2191.jpg,demodicosis,Demodicosis,dataset3,763,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2192.jpg,demodicosis,Demodicosis,dataset3,764,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2193.jpg,demodicosis,Demodicosis,dataset3,764,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2194.jpg,demodicosis,Demodicosis,dataset3,764,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2195.jpg,demodicosis,Demodicosis,dataset3,765,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2196.jpg,demodicosis,Demodicosis,dataset3,765,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2197.jpg,demodicosis,Demodicosis,dataset3,765,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2198.jpg,demodicosis,Demodicosis,dataset3,765,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2199.jpg,demodicosis,Demodicosis,dataset3,766,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2200.jpg,demodicosis,Demodicosis,dataset3,767,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2201.jpg,demodicosis,Demodicosis,dataset3,767,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2202.jpg,demodicosis,Demodicosis,dataset3,768,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2203.jpg,demodicosis,Demodicosis,dataset3,769,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2204.jpg,demodicosis,Demodicosis,dataset3,769,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2205.jpg,demodicosis,Demodicosis,dataset3,770,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2206.jpg,demodicosis,Demodicosis,dataset3,770,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2207.jpg,demodicosis,Demodicosis,dataset3,771,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2208.jpg,demodicosis,Demodicosis,dataset3,772,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2209.jpg,demodicosis,Demodicosis,dataset3,773,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2210.jpg,demodicosis,Demodicosis,dataset3,773,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2211.jpg,demodicosis,Demodicosis,dataset3,774,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2212.jpg,demodicosis,Demodicosis,dataset3,774,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2213.jpg,demodicosis,Demodicosis,dataset3,775,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2214.jpg,demodicosis,Demodicosis,dataset3,775,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_2215.jpg,demodicosis,Demodicosis,dataset3,776,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2216.jpg,demodicosis,Demodicosis,dataset3,776,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2217.jpg,demodicosis,Demodicosis,dataset3,776,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2218.jpg,demodicosis,Demodicosis,dataset3,777,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2219.jpg,demodicosis,Demodicosis,dataset3,777,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2220.jpg,demodicosis,Demodicosis,dataset3,777,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2221.jpg,demodicosis,Demodicosis,dataset3,778,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2222.jpg,demodicosis,Demodicosis,dataset3,778,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_2223.jpg,demodicosis,Demodicosis,dataset3,779,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2224.jpg,demodicosis,Demodicosis,dataset3,779,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2225.jpg,demodicosis,Demodicosis,dataset3,780,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2226.jpg,demodicosis,Demodicosis,dataset3,780,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2227.jpg,demodicosis,Demodicosis,dataset3,780,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2228.jpg,demodicosis,Demodicosis,dataset3,781,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2229.jpg,demodicosis,Demodicosis,dataset3,782,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_2230.jpg,demodicosis,Demodicosis,dataset3,782,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3496.jpg,demodicosis,Demodicosis,dataset3,783,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3497.jpg,demodicosis,Demodicosis,dataset3,783,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3498.jpg,demodicosis,Demodicosis,dataset3,784,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3499.jpg,demodicosis,Demodicosis,dataset3,785,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3500.jpg,demodicosis,Demodicosis,dataset3,786,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3501.jpg,demodicosis,Demodicosis,dataset3,787,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3502.jpg,demodicosis,Demodicosis,dataset3,788,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3503.jpg,demodicosis,Demodicosis,dataset3,788,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3504.jpg,demodicosis,Demodicosis,dataset3,789,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3505.jpg,demodicosis,Demodicosis,dataset3,790,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3506.jpg,demodicosis,Demodicosis,dataset3,791,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3507.jpg,demodicosis,Demodicosis,dataset3,792,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3508.jpg,demodicosis,Demodicosis,dataset3,793,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3509.jpg,demodicosis,Demodicosis,dataset3,794,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3510.jpg,demodicosis,Demodicosis,dataset3,795,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3511.jpg,demodicosis,Demodicosis,dataset3,796,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3512.jpg,demodicosis,Demodicosis,dataset3,797,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3513.jpg,demodicosis,Demodicosis,dataset3,798,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3514.jpg,demodicosis,Demodicosis,dataset3,799,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3515.jpg,demodicosis,Demodicosis,dataset3,800,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3516.jpg,demodicosis,Demodicosis,dataset3,801,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3517.jpg,demodicosis,Demodicosis,dataset3,802,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3518.jpg,demodicosis,Demodicosis,dataset3,803,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3519.jpg,demodicosis,Demodicosis,dataset3,804,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3520.jpg,demodicosis,Demodicosis,dataset3,805,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3521.jpg,demodicosis,Demodicosis,dataset3,806,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3522.jpg,demodicosis,Demodicosis,dataset3,807,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3523.jpg,demodicosis,Demodicosis,dataset3,808,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3524.jpg,demodicosis,Demodicosis,dataset3,809,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3525.jpg,demodicosis,Demodicosis,dataset3,810,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3526.jpg,demodicosis,Demodicosis,dataset3,810,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3527.jpg,demodicosis,Demodicosis,dataset3,811,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3528.jpg,demodicosis,Demodicosis,dataset3,811,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3529.jpg,demodicosis,Demodicosis,dataset3,812,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3530.jpg,demodicosis,Demodicosis,dataset3,813,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3531.jpg,demodicosis,Demodicosis,dataset3,814,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3532.jpg,demodicosis,Demodicosis,dataset3,815,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3533.jpg,demodicosis,Demodicosis,dataset3,816,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3534.jpg,demodicosis,Demodicosis,dataset3,816,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3535.jpg,demodicosis,Demodicosis,dataset3,817,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3536.jpg,demodicosis,Demodicosis,dataset3,817,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3537.jpg,demodicosis,Demodicosis,dataset3,818,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3538.jpg,demodicosis,Demodicosis,dataset3,819,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3539.jpg,demodicosis,Demodicosis,dataset3,819,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3540.jpg,demodicosis,Demodicosis,dataset3,820,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3541.jpg,demodicosis,Demodicosis,dataset3,821,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3542.jpg,demodicosis,Demodicosis,dataset3,822,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3543.jpg,demodicosis,Demodicosis,dataset3,823,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3544.jpg,demodicosis,Demodicosis,dataset3,824,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3545.jpg,demodicosis,Demodicosis,dataset3,825,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3546.jpg,demodicosis,Demodicosis,dataset3,826,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3547.jpg,demodicosis,Demodicosis,dataset3,826,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3548.jpg,demodicosis,Demodicosis,dataset3,827,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3549.jpg,demodicosis,Demodicosis,dataset3,827,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3550.jpg,demodicosis,Demodicosis,dataset3,828,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3551.jpg,demodicosis,Demodicosis,dataset3,829,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3552.jpg,demodicosis,Demodicosis,dataset3,830,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3553.jpg,demodicosis,Demodicosis,dataset3,831,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3554.jpg,demodicosis,Demodicosis,dataset3,832,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3555.jpg,demodicosis,Demodicosis,dataset3,833,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3556.jpg,demodicosis,Demodicosis,dataset3,834,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3557.jpg,demodicosis,Demodicosis,dataset3,835,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3558.jpg,demodicosis,Demodicosis,dataset3,835,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3559.jpg,demodicosis,Demodicosis,dataset3,836,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3560.jpg,demodicosis,Demodicosis,dataset3,837,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3561.jpg,demodicosis,Demodicosis,dataset3,838,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3562.jpg,demodicosis,Demodicosis,dataset3,839,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3563.jpg,demodicosis,Demodicosis,dataset3,840,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3564.jpg,demodicosis,Demodicosis,dataset3,841,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3565.jpg,demodicosis,Demodicosis,dataset3,842,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3566.jpg,demodicosis,Demodicosis,dataset3,842,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3567.jpg,demodicosis,Demodicosis,dataset3,843,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3568.jpg,demodicosis,Demodicosis,dataset3,843,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3569.jpg,demodicosis,Demodicosis,dataset3,844,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3570.jpg,demodicosis,Demodicosis,dataset3,844,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3571.jpg,demodicosis,Demodicosis,dataset3,845,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3572.jpg,demodicosis,Demodicosis,dataset3,846,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3573.jpg,demodicosis,Demodicosis,dataset3,847,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3574.jpg,demodicosis,Demodicosis,dataset3,848,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3575.jpg,demodicosis,Demodicosis,dataset3,849,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3576.jpg,demodicosis,Demodicosis,dataset3,849,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3577.jpg,demodicosis,Demodicosis,dataset3,850,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3578.jpg,demodicosis,Demodicosis,dataset3,851,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3579.jpg,demodicosis,Demodicosis,dataset3,852,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3580.jpg,demodicosis,Demodicosis,dataset3,853,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3581.jpg,demodicosis,Demodicosis,dataset3,853,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3582.jpg,demodicosis,Demodicosis,dataset3,854,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3583.jpg,demodicosis,Demodicosis,dataset3,855,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3584.jpg,demodicosis,Demodicosis,dataset3,856,test
D:\22_SkinSense_ML\dataset3\images\demodicosis_3585.jpg,demodicosis,Demodicosis,dataset3,857,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3586.jpg,demodicosis,Demodicosis,dataset3,857,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3587.jpg,demodicosis,Demodicosis,dataset3,858,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3588.jpg,demodicosis,Demodicosis,dataset3,859,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3589.jpg,demodicosis,Demodicosis,dataset3,860,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3590.jpg,demodicosis,Demodicosis,dataset3,861,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3591.jpg,demodicosis,Demodicosis,dataset3,862,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3592.jpg,demodicosis,Demodicosis,dataset3,863,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3593.jpg,demodicosis,Demodicosis,dataset3,863,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3594.jpg,demodicosis,Demodicosis,dataset3,863,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3595.jpg,demodicosis,Demodicosis,dataset3,864,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3596.jpg,demodicosis,Demodicosis,dataset3,865,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3597.jpg,demodicosis,Demodicosis,dataset3,866,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3598.jpg,demodicosis,Demodicosis,dataset3,866,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3599.jpg,demodicosis,Demodicosis,dataset3,867,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3600.jpg,demodicosis,Demodicosis,dataset3,868,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3601.jpg,demodicosis,Demodicosis,dataset3,869,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3602.jpg,demodicosis,Demodicosis,dataset3,870,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3603.jpg,demodicosis,Demodicosis,dataset3,871,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3604.jpg,demodicosis,Demodicosis,dataset3,872,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3605.jpg,demodicosis,Demodicosis,dataset3,873,val
D:\22_SkinSense_ML\dataset3\images\demodicosis_3606.jpg,demodicosis,Demodicosis,dataset3,874,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3607.jpg,demodicosis,Demodicosis,dataset3,875,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3608.jpg,demodicosis,Demodicosis,dataset3,875,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3609.jpg,demodicosis,Demodicosis,dataset3,876,train
D:\22_SkinSense_ML\dataset3\images\demodicosis_3610.jpg,demodicosis,Demodicosis,dataset3,877,train
